date,flow_cms,infill_flag
1971-09-10,0.0020000000949949,observed
1971-09-11,0.0020000000949949,observed
1971-09-12,0.0020000000949949,observed
1971-09-13,0.0020000000949949,observed
1971-09-14,0.0020000000949949,observed
1971-09-15,0.0020000000949949,observed
1971-09-16,0.0010000000474974,observed
1971-09-17,0.0020000000949949,observed
1971-09-18,0.0020000000949949,observed
1971-09-19,0.0010000000474974,observed
1971-09-20,0.0020000000949949,observed
1971-09-21,0.0020000000949949,observed
1971-09-22,0.0020000000949949,observed
1971-09-23,0.0020000000949949,observed
1971-09-24,0.0010000000474974,observed
1971-09-25,0.0020000000949949,observed
1971-09-26,0.0020000000949949,observed
1971-09-27,0.0020000000949949,observed
1971-09-28,0.0020000000949949,observed
1971-09-29,0.0020000000949949,observed
1971-09-30,0.0020000000949949,observed
1971-10-01,0.0020000000949949,observed
1971-10-02,0.0020000000949949,observed
1971-10-03,0.0020000000949949,observed
1971-10-04,0.0020000000949949,observed
1971-10-05,0.0020000000949949,observed
1971-10-06,0.0020000000949949,observed
1971-10-07,0.0020000000949949,observed
1971-10-08,0.0020000000949949,observed
1971-10-09,0.0020000000949949,observed
1971-10-10,0.0020000000949949,observed
1971-10-11,0.0020000000949949,observed
1971-10-12,0.0020000000949949,observed
1971-10-13,0.0020000000949949,observed
1971-10-14,0.0020000000949949,observed
1971-10-15,0.0020000000949949,observed
1971-10-16,0.0020000000949949,observed
1971-10-17,0.0020000000949949,observed
1971-10-18,0.0020000000949949,observed
1971-10-19,0.0020000000949949,observed
1971-10-20,0.0020000000949949,observed
1971-10-21,0.0020000000949949,observed
1971-10-22,0.0020000000949949,observed
1971-10-23,0.0020000000949949,observed
1971-10-24,0.0020000000949949,observed
1971-10-25,0.0010000000474974,observed
1971-10-26,0.0010000000474974,observed
1971-10-27,0.0010000000474974,observed
1971-10-28,0.0010000000474974,observed
1971-10-29,0.0,observed
1971-10-30,0.0,observed
1971-10-31,0.0,observed
1971-11-01,0.0,observed
1971-11-02,0.0010000000474974,observed
1971-11-03,0.0010000000474974,observed
1971-11-04,0.0010000000474974,observed
1971-11-05,0.0010000000474974,observed
1971-11-06,0.0010000000474974,observed
1971-11-07,0.0010000000474974,observed
1971-11-08,0.0,observed
1971-11-09,0.0,observed
1971-11-10,0.0,observed
1971-11-11,0.0,observed
1971-11-12,0.0,observed
1971-11-13,0.0,observed
1971-11-14,0.0,observed
1971-11-15,0.0010000000474974,observed
1971-11-16,0.0010000000474974,observed
1971-11-17,0.0010000000474974,observed
1971-11-18,0.0010000000474974,observed
1971-11-19,0.0010000000474974,observed
1971-11-20,0.0010000000474974,observed
1971-11-21,0.0010000000474974,observed
1971-11-22,0.0010000000474974,observed
1971-11-23,0.0010000000474974,observed
1971-11-24,0.0010000000474974,observed
1971-11-25,0.0010000000474974,observed
1971-11-26,0.0010000000474974,observed
1971-11-27,0.0010000000474974,observed
1971-11-28,0.0010000000474974,observed
1971-11-29,0.0010000000474974,observed
1971-11-30,0.0010000000474974,observed
1971-12-01,0.0010000000474974,observed
1971-12-02,0.0020000000949949,observed
1971-12-03,0.0020000000949949,observed
1971-12-04,0.0020000000949949,observed
1971-12-05,0.0020000000949949,observed
1971-12-06,0.0020000000949949,observed
1971-12-07,0.0020000000949949,observed
1971-12-08,0.0020000000949949,observed
1971-12-09,0.0020000000949949,observed
1971-12-10,0.0020000000949949,observed
1971-12-11,0.0020000000949949,observed
1971-12-12,0.0020000000949949,observed
1971-12-13,0.0020000000949949,observed
1971-12-14,0.0020000000949949,observed
1971-12-15,0.0020000000949949,observed
1971-12-16,0.0020000000949949,observed
1971-12-17,0.0020000000949949,observed
1971-12-18,0.0020000000949949,observed
1971-12-19,0.0020000000949949,observed
1971-12-20,0.003000000026077,observed
1971-12-21,0.003000000026077,observed
1971-12-22,0.003000000026077,observed
1971-12-23,0.003000000026077,observed
1971-12-24,0.003000000026077,observed
1971-12-25,0.0020000000949949,observed
1971-12-26,0.0020000000949949,observed
1971-12-27,0.0020000000949949,observed
1971-12-28,0.0020000000949949,observed
1971-12-29,0.0020000000949949,observed
1971-12-30,0.0020000000949949,observed
1971-12-31,0.0020000000949949,observed
1972-01-01,0.0020000000949949,observed
1972-01-02,0.0020000000949949,observed
1972-01-03,0.0010000000474974,observed
1972-01-04,0.0010000000474974,observed
1972-01-05,0.0010000000474974,observed
1972-01-06,0.0020000000949949,observed
1972-01-07,0.0020000000949949,observed
1972-01-08,0.0020000000949949,observed
1972-01-09,0.0020000000949949,observed
1972-01-10,0.0020000000949949,observed
1972-01-11,0.0020000000949949,observed
1972-01-12,0.0010000000474974,observed
1972-01-13,0.0010000000474974,observed
1972-01-14,0.0010000000474974,observed
1972-01-15,0.0010000000474974,observed
1972-01-16,0.0020000000949949,observed
1972-01-17,0.0020000000949949,observed
1972-01-18,0.0020000000949949,observed
1972-01-19,0.0020000000949949,observed
1972-01-20,0.0020000000949949,observed
1972-01-21,0.0010000000474974,observed
1972-01-22,0.0010000000474974,observed
1972-01-23,0.0010000000474974,observed
1972-01-24,0.0010000000474974,observed
1972-01-25,0.0010000000474974,observed
1972-01-26,0.0010000000474974,observed
1972-01-27,0.0010000000474974,observed
1972-01-28,0.0010000000474974,observed
1972-01-29,0.0010000000474974,observed
1972-01-30,0.0010000000474974,observed
1972-01-31,0.0010000000474974,observed
1972-02-01,0.0010000000474974,observed
1972-02-02,0.0010000000474974,observed
1972-02-03,0.0010000000474974,observed
1972-02-04,0.0010000000474974,observed
1972-02-05,0.0020000000949949,observed
1972-02-06,0.0020000000949949,observed
1972-02-07,0.0020000000949949,observed
1972-02-08,0.0020000000949949,observed
1972-02-09,0.0020000000949949,observed
1972-02-10,0.0020000000949949,observed
1972-02-11,0.0020000000949949,observed
1972-02-12,0.0020000000949949,observed
1972-02-13,0.0020000000949949,observed
1972-02-14,0.0020000000949949,observed
1972-02-15,0.0020000000949949,observed
1972-02-16,0.0020000000949949,observed
1972-02-17,0.0020000000949949,observed
1972-02-18,0.0020000000949949,observed
1972-02-19,0.0020000000949949,observed
1972-02-20,0.0020000000949949,observed
1972-02-21,0.0020000000949949,observed
1972-02-22,0.0020000000949949,observed
1972-02-23,0.0020000000949949,observed
1972-02-24,0.0020000000949949,observed
1972-02-25,0.0020000000949949,observed
1972-02-26,0.0020000000949949,observed
1972-02-27,0.0020000000949949,observed
1972-02-28,0.0020000000949949,observed
1972-02-29,0.0020000000949949,observed
1972-03-01,0.0020000000949949,observed
1972-03-02,0.0020000000949949,observed
1972-03-03,0.0020000000949949,observed
1972-03-04,0.0020000000949949,observed
1972-03-05,0.0020000000949949,observed
1972-03-06,0.0020000000949949,observed
1972-03-07,0.0020000000949949,observed
1972-03-08,0.0020000000949949,observed
1972-03-09,0.0020000000949949,observed
1972-03-10,0.0020000000949949,observed
1972-03-11,0.0020000000949949,observed
1972-03-12,0.0020000000949949,observed
1972-03-13,0.003000000026077,observed
1972-03-14,0.003000000026077,observed
1972-03-15,0.003000000026077,observed
1972-03-16,0.003000000026077,observed
1972-03-17,0.003000000026077,observed
1972-03-18,0.003000000026077,observed
1972-03-19,0.003000000026077,observed
1972-03-20,0.003000000026077,observed
1972-03-21,0.003000000026077,observed
1972-03-22,0.003000000026077,observed
1972-03-23,0.003000000026077,observed
1972-03-24,0.0040000001899898,observed
1972-03-25,0.0040000001899898,observed
1972-03-26,0.0040000001899898,observed
1972-03-27,0.0040000001899898,observed
1972-03-28,0.0040000001899898,observed
1972-03-29,0.0040000001899898,observed
1972-03-30,0.0040000001899898,observed
1972-03-31,0.0040000001899898,observed
1972-04-01,0.0049999998882412,observed
1972-04-02,0.0049999998882412,observed
1972-04-03,0.0049999998882412,observed
1972-04-04,0.0049999998882412,observed
1972-04-05,0.0049999998882412,observed
1972-04-06,0.0049999998882412,observed
1972-04-07,0.0049999998882412,observed
1972-04-08,0.0049999998882412,observed
1972-04-09,0.0049999998882412,observed
1972-04-10,0.0049999998882412,observed
1972-04-11,0.0049999998882412,observed
1972-04-12,0.0049999998882412,observed
1972-04-13,0.0049999998882412,observed
1972-04-14,0.0049999998882412,observed
1972-04-15,0.006000000052154,observed
1972-04-16,0.006000000052154,observed
1972-04-17,0.0070000002160668,observed
1972-04-18,0.0070000002160668,observed
1972-04-19,0.0070000002160668,observed
1972-04-20,0.0080000003799796,observed
1972-04-21,0.0080000003799796,observed
1972-04-22,0.0089999996125698,observed
1972-04-23,0.0099999997764825,observed
1972-04-24,0.0120000001043081,observed
1972-04-25,0.0130000002682209,observed
1972-04-26,0.0170000009238719,observed
1972-04-27,0.0199999995529651,observed
1972-04-28,0.0280000008642673,observed
1972-04-29,0.0370000004768371,observed
1972-04-30,0.0419999994337558,observed
1972-05-01,0.0419999994337558,observed
1972-05-02,0.0370000004768371,observed
1972-05-03,0.0399999991059303,observed
1972-05-04,0.0480000004172325,observed
1972-05-05,0.0590000003576278,observed
1972-05-06,0.0680000036954879,observed
1972-05-07,0.0710000023245811,observed
1972-05-08,0.0759999975562095,observed
1972-05-09,0.0930000022053718,observed
1972-05-10,0.1270000040531158,observed
1972-05-11,0.2119999974966049,observed
1972-05-12,0.2720000147819519,observed
1972-05-13,0.2800000011920929,observed
1972-05-14,0.3000000119209289,observed
1972-05-15,0.31700000166893,observed
1972-05-16,0.3260000050067901,observed
1972-05-17,0.3089999854564667,observed
1972-05-18,0.3089999854564667,observed
1972-05-19,0.2720000147819519,observed
1972-05-20,0.2460000067949295,observed
1972-05-21,0.2349999994039535,observed
1972-05-22,0.2440000027418137,observed
1972-05-23,0.248999997973442,observed
1972-05-24,0.2520000040531158,observed
1972-05-25,0.2290000021457672,observed
1972-05-26,0.209999993443489,observed
1972-05-27,0.1899999976158142,observed
1972-05-28,0.1669999957084655,observed
1972-05-29,0.1560000032186508,observed
1972-05-30,0.1389999985694885,observed
1972-05-31,0.1270000040531158,observed
1972-06-01,0.1190000027418136,observed
1972-06-02,0.1019999980926513,observed
1972-06-03,0.0930000022053718,observed
1972-06-04,0.0820000022649765,observed
1972-06-05,0.0740000009536743,observed
1972-06-06,0.0649999976158142,observed
1972-06-07,0.0680000036954879,observed
1972-06-08,0.0680000036954879,observed
1972-06-09,0.0710000023245811,observed
1972-06-10,0.0879999995231628,observed
1972-06-11,0.0820000022649765,observed
1972-06-12,0.0850000008940696,observed
1972-06-13,0.1019999980926513,observed
1972-06-14,0.1080000028014183,observed
1972-06-15,0.0989999994635582,observed
1972-06-16,0.0850000008940696,observed
1972-06-17,0.0790000036358833,observed
1972-06-18,0.0740000009536743,observed
1972-06-19,0.0680000036954879,observed
1972-06-20,0.0710000023245811,observed
1972-06-21,0.0790000036358833,observed
1972-06-22,0.0790000036358833,observed
1972-06-23,0.0759999975562095,observed
1972-06-24,0.0930000022053718,observed
1972-06-25,0.1019999980926513,observed
1972-06-26,0.1019999980926513,observed
1972-06-27,0.096000000834465,observed
1972-06-28,0.0850000008940696,observed
1972-06-29,0.0759999975562095,observed
1972-06-30,0.0710000023245811,observed
1972-07-01,0.0649999976158142,observed
1972-07-02,0.0570000000298023,observed
1972-07-03,0.0540000014007091,observed
1972-07-04,0.0509999990463256,observed
1972-07-05,0.0450000017881393,observed
1972-07-06,0.0450000017881393,observed
1972-07-07,0.0419999994337558,observed
1972-07-08,0.0399999991059303,observed
1972-07-09,0.0399999991059303,observed
1972-07-10,0.0370000004768371,observed
1972-07-11,0.0370000004768371,observed
1972-07-12,0.0399999991059303,observed
1972-07-13,0.0370000004768371,observed
1972-07-14,0.0340000018477439,observed
1972-07-15,0.0309999994933605,observed
1972-07-16,0.0280000008642673,observed
1972-07-17,0.0270000007003545,observed
1972-07-18,0.0270000007003545,observed
1972-07-19,0.025000000372529,observed
1972-07-20,0.025000000372529,observed
1972-07-21,0.0219999998807907,observed
1972-07-22,0.0219999998807907,observed
1972-07-23,0.0209999997168779,observed
1972-07-24,0.0199999995529651,observed
1972-07-25,0.0189999993890523,observed
1972-07-26,0.0179999992251396,observed
1972-07-27,0.0170000009238719,observed
1972-07-28,0.0160000007599592,observed
1972-07-29,0.0160000007599592,observed
1972-07-30,0.0160000007599592,observed
1972-07-31,0.0140000004321336,observed
1972-08-01,0.0130000002682209,observed
1972-08-02,0.0120000001043081,observed
1972-08-03,0.0109999999403953,observed
1972-08-04,0.0109999999403953,observed
1972-08-05,0.0099999997764825,observed
1972-08-06,0.0099999997764825,observed
1972-08-07,0.0089999996125698,observed
1972-08-08,0.0089999996125698,observed
1972-08-09,0.0089999996125698,observed
1972-08-10,0.0080000003799796,observed
1972-08-11,0.0080000003799796,observed
1972-08-12,0.0080000003799796,observed
1972-08-13,0.0089999996125698,observed
1972-08-14,0.0080000003799796,observed
1972-08-15,0.0080000003799796,observed
1972-08-16,0.0080000003799796,observed
1972-08-17,0.0080000003799796,observed
1972-08-18,0.0070000002160668,observed
1972-08-19,0.0070000002160668,observed
1972-08-20,0.0070000002160668,observed
1972-08-21,0.0080000003799796,observed
1972-08-22,0.0070000002160668,observed
1972-08-23,0.0070000002160668,observed
1972-08-24,0.0070000002160668,observed
1972-08-25,0.0070000002160668,observed
1972-08-26,0.0070000002160668,observed
1972-08-27,0.006000000052154,observed
1972-08-28,0.0070000002160668,observed
1972-08-29,0.0070000002160668,observed
1972-08-30,0.006000000052154,observed
1972-08-31,0.006000000052154,observed
1972-09-01,0.006000000052154,observed
1972-09-02,0.0049999998882412,observed
1972-09-03,0.0099999997764825,observed
1972-09-04,0.0080000003799796,observed
1972-09-05,0.006000000052154,observed
1972-09-06,0.0070000002160668,observed
1972-09-07,0.006000000052154,observed
1972-09-08,0.006000000052154,observed
1972-09-09,0.006000000052154,observed
1972-09-10,0.006000000052154,observed
1972-09-11,0.006000000052154,observed
1972-09-12,0.006000000052154,observed
1972-09-13,0.006000000052154,observed
1972-09-14,0.0049999998882412,observed
1972-09-15,0.0049999998882412,observed
1972-09-16,0.0049999998882412,observed
1972-09-17,0.0049999998882412,observed
1972-09-18,0.0049999998882412,observed
1972-09-19,0.0049999998882412,observed
1972-09-20,0.006000000052154,observed
1972-09-21,0.006000000052154,observed
1972-09-22,0.0049999998882412,observed
1972-09-23,0.006000000052154,observed
1972-09-24,0.006000000052154,observed
1972-09-25,0.0049999998882412,observed
1972-09-26,0.006000000052154,observed
1972-09-27,0.0049999998882412,observed
1972-09-28,0.0049999998882412,observed
1972-09-29,0.0049999998882412,observed
1972-09-30,0.0049999998882412,observed
1972-10-01,0.0049999998882412,observed
1972-10-02,0.0049999998882412,observed
1972-10-03,0.0049999998882412,observed
1972-10-04,0.0040000001899898,observed
1972-10-05,0.003000000026077,observed
1972-10-06,0.0049999998882412,observed
1972-10-07,0.0049999998882412,observed
1972-10-08,0.0049999998882412,observed
1972-10-09,0.006000000052154,observed
1972-10-10,0.0049999998882412,observed
1972-10-11,0.0040000001899898,observed
1972-10-12,0.0040000001899898,observed
1972-10-13,0.0040000001899898,observed
1972-10-14,0.0040000001899898,observed
1972-10-15,0.0040000001899898,observed
1972-10-16,0.0040000001899898,observed
1972-10-17,0.0040000001899898,observed
1972-10-18,0.0040000001899898,observed
1972-10-19,0.0040000001899898,observed
1972-10-20,0.0040000001899898,observed
1972-10-21,0.003000000026077,observed
1972-10-22,0.003000000026077,observed
1972-10-23,0.003000000026077,observed
1972-10-24,0.003000000026077,observed
1972-10-25,0.003000000026077,observed
1972-10-26,0.003000000026077,observed
1972-10-27,0.003000000026077,observed
1972-10-28,0.003000000026077,observed
1972-10-29,0.003000000026077,observed
1972-10-30,0.003000000026077,observed
1972-10-31,0.003000000026077,observed
1972-11-01,0.003000000026077,observed
1972-11-02,0.003000000026077,observed
1972-11-03,0.003000000026077,observed
1972-11-04,0.003000000026077,observed
1972-11-05,0.003000000026077,observed
1972-11-06,0.003000000026077,observed
1972-11-07,0.003000000026077,observed
1972-11-08,0.003000000026077,observed
1972-11-09,0.003000000026077,observed
1972-11-10,0.003000000026077,observed
1972-11-11,0.003000000026077,observed
1972-11-12,0.0020000000949949,observed
1972-11-13,0.0020000000949949,observed
1972-11-14,0.0020000000949949,observed
1972-11-15,0.0020000000949949,observed
1972-11-16,0.0020000000949949,observed
1972-11-17,0.0020000000949949,observed
1972-11-18,0.0020000000949949,observed
1972-11-19,0.0020000000949949,observed
1972-11-20,0.0020000000949949,observed
1972-11-21,0.003000000026077,observed
1972-11-22,0.003000000026077,observed
1972-11-23,0.0020000000949949,observed
1972-11-24,0.003000000026077,observed
1972-11-25,0.003000000026077,observed
1972-11-26,0.003000000026077,observed
1972-11-27,0.003000000026077,observed
1972-11-28,0.0020000000949949,observed
1972-11-29,0.0020000000949949,observed
1972-11-30,0.0020000000949949,observed
1972-12-01,0.0020000000949949,observed
1972-12-02,0.0020000000949949,observed
1972-12-03,0.0020000000949949,observed
1972-12-04,0.0020000000949949,observed
1972-12-05,0.0010000000474974,observed
1972-12-06,0.0010000000474974,observed
1972-12-07,0.0010000000474974,observed
1972-12-08,0.0020000000949949,observed
1972-12-09,0.0020000000949949,observed
1972-12-10,0.0020000000949949,observed
1972-12-11,0.0020000000949949,observed
1972-12-12,0.0020000000949949,observed
1972-12-13,0.0020000000949949,observed
1972-12-14,0.003000000026077,observed
1972-12-15,0.003000000026077,observed
1972-12-16,0.003000000026077,observed
1972-12-17,0.003000000026077,observed
1972-12-18,0.0040000001899898,observed
1972-12-19,0.0040000001899898,observed
1972-12-20,0.003000000026077,observed
1972-12-21,0.003000000026077,observed
1972-12-22,0.003000000026077,observed
1972-12-23,0.003000000026077,observed
1972-12-24,0.003000000026077,observed
1972-12-25,0.0040000001899898,observed
1972-12-26,0.0040000001899898,observed
1972-12-27,0.003000000026077,observed
1972-12-28,0.003000000026077,observed
1972-12-29,0.003000000026077,observed
1972-12-30,0.003000000026077,observed
1972-12-31,0.003000000026077,observed
1973-01-01,0.003000000026077,observed
1973-01-02,0.003000000026077,observed
1973-01-03,0.0020000000949949,observed
1973-01-04,0.0020000000949949,observed
1973-01-05,0.0020000000949949,observed
1973-01-06,0.0020000000949949,observed
1973-01-07,0.0010000000474974,observed
1973-01-08,0.0010000000474974,observed
1973-01-09,0.0010000000474974,observed
1973-01-10,0.0010000000474974,observed
1973-01-11,0.0010000000474974,observed
1973-01-12,0.0020000000949949,observed
1973-01-13,0.0020000000949949,observed
1973-01-14,0.003000000026077,observed
1973-01-15,0.0040000001899898,observed
1973-01-16,0.0049999998882412,observed
1973-01-17,0.006000000052154,observed
1973-01-18,0.006000000052154,observed
1973-01-19,0.006000000052154,observed
1973-01-20,0.006000000052154,observed
1973-01-21,0.006000000052154,observed
1973-01-22,0.0049999998882412,observed
1973-01-23,0.0049999998882412,observed
1973-01-24,0.0049999998882412,observed
1973-01-25,0.0049999998882412,observed
1973-01-26,0.0049999998882412,observed
1973-01-27,0.0049999998882412,observed
1973-01-28,0.0049999998882412,observed
1973-01-29,0.0049999998882412,observed
1973-01-30,0.0049999998882412,observed
1973-01-31,0.0049999998882412,observed
1973-02-01,0.0040000001899898,observed
1973-02-02,0.0040000001899898,observed
1973-02-03,0.0040000001899898,observed
1973-02-04,0.0040000001899898,observed
1973-02-05,0.0040000001899898,observed
1973-02-06,0.0040000001899898,observed
1973-02-07,0.003000000026077,observed
1973-02-08,0.003000000026077,observed
1973-02-09,0.003000000026077,observed
1973-02-10,0.003000000026077,observed
1973-02-11,0.0020000000949949,observed
1973-02-12,0.0020000000949949,observed
1973-02-13,0.0020000000949949,observed
1973-02-14,0.0020000000949949,observed
1973-02-15,0.0010000000474974,observed
1973-02-16,0.0010000000474974,observed
1973-02-17,0.0010000000474974,observed
1973-02-18,0.0010000000474974,observed
1973-02-19,0.0010000000474974,observed
1973-02-20,0.0010000000474974,observed
1973-02-21,0.0010000000474974,observed
1973-02-22,0.0010000000474974,observed
1973-02-23,0.0010000000474974,observed
1973-02-24,0.0010000000474974,observed
1973-02-25,0.0010000000474974,observed
1973-02-26,0.0010000000474974,observed
1973-02-27,0.0,observed
1973-02-28,0.0,observed
1973-03-01,0.0,observed
1973-03-02,0.0,observed
1973-03-03,0.0,observed
1973-03-04,0.0,observed
1973-03-05,0.0010000000474974,observed
1973-03-06,0.0010000000474974,observed
1973-03-07,0.0020000000949949,observed
1973-03-08,0.0049999998882412,observed
1973-03-09,0.0089999996125698,observed
1973-03-10,0.0089999996125698,observed
1973-03-11,0.0089999996125698,observed
1973-03-12,0.0089999996125698,observed
1973-03-13,0.0089999996125698,observed
1973-03-14,0.0089999996125698,observed
1973-03-15,0.0089999996125698,observed
1973-03-16,0.0089999996125698,observed
1973-03-17,0.0089999996125698,observed
1973-03-18,0.0089999996125698,observed
1973-03-19,0.0089999996125698,observed
1973-03-20,0.0089999996125698,observed
1973-03-21,0.0080000003799796,observed
1973-03-22,0.0080000003799796,observed
1973-03-23,0.0080000003799796,observed
1973-03-24,0.0080000003799796,observed
1973-03-25,0.0080000003799796,observed
1973-03-26,0.0080000003799796,observed
1973-03-27,0.0080000003799796,observed
1973-03-28,0.0080000003799796,observed
1973-03-29,0.0080000003799796,observed
1973-03-30,0.0080000003799796,observed
1973-03-31,0.0080000003799796,observed
1973-04-01,0.0080000003799796,observed
1973-04-02,0.0080000003799796,observed
1973-04-03,0.0080000003799796,observed
1973-04-04,0.0080000003799796,observed
1973-04-05,0.0080000003799796,observed
1973-04-06,0.0080000003799796,observed
1973-04-07,0.0080000003799796,observed
1973-04-08,0.0080000003799796,observed
1973-04-09,0.0080000003799796,observed
1973-04-10,0.0080000003799796,observed
1973-04-11,0.0080000003799796,observed
1973-04-12,0.0080000003799796,observed
1973-04-13,0.0080000003799796,observed
1973-04-14,0.0080000003799796,observed
1973-04-15,0.0080000003799796,observed
1973-04-16,0.0080000003799796,observed
1973-04-17,0.0080000003799796,observed
1973-04-18,0.0080000003799796,observed
1973-04-19,0.0080000003799796,observed
1973-04-20,0.0070000002160668,observed
1973-04-21,0.0070000002160668,observed
1973-04-22,0.0070000002160668,observed
1973-04-23,0.0070000002160668,observed
1973-04-24,0.0080000003799796,observed
1973-04-25,0.0080000003799796,observed
1973-04-26,0.0080000003799796,observed
1973-04-27,0.0089999996125698,observed
1973-04-28,0.0089999996125698,observed
1973-04-29,0.0099999997764825,observed
1973-04-30,0.0099999997764825,observed
1973-05-01,0.0099999997764825,observed
1973-05-02,0.0099999997764825,observed
1973-05-03,0.0099999997764825,observed
1973-05-04,0.0099999997764825,observed
1973-05-05,0.0099999997764825,observed
1973-05-06,0.0099999997764825,observed
1973-05-07,0.0099999997764825,observed
1973-05-08,0.0099999997764825,observed
1973-05-09,0.0099999997764825,observed
1973-05-10,0.0099999997764825,observed
1973-05-11,0.0080000003799796,observed
1973-05-12,0.0080000003799796,observed
1973-05-13,0.0130000002682209,observed
1973-05-14,0.0140000004321336,observed
1973-05-15,0.0179999992251396,observed
1973-05-16,0.0170000009238719,observed
1973-05-17,0.0270000007003545,observed
1973-05-18,0.0340000018477439,observed
1973-05-19,0.0450000017881393,observed
1973-05-20,0.0540000014007091,observed
1973-05-21,0.0540000014007091,observed
1973-05-22,0.0480000004172325,observed
1973-05-23,0.0450000017881393,observed
1973-05-24,0.0399999991059303,observed
1973-05-25,0.0399999991059303,observed
1973-05-26,0.0370000004768371,observed
1973-05-27,0.0309999994933605,observed
1973-05-28,0.0309999994933605,observed
1973-05-29,0.0260000005364418,observed
1973-05-30,0.0280000008642673,observed
1973-05-31,0.0230000000447034,observed
1973-06-01,0.0209999997168779,observed
1973-06-02,0.0219999998807907,observed
1973-06-03,0.0189999993890523,observed
1973-06-04,0.0199999995529651,observed
1973-06-05,0.0199999995529651,observed
1973-06-06,0.0209999997168779,observed
1973-06-07,0.0240000002086162,observed
1973-06-08,0.0199999995529651,observed
1973-06-09,0.0179999992251396,observed
1973-06-10,0.0160000007599592,observed
1973-06-11,0.0160000007599592,observed
1973-06-12,0.0149999996647238,observed
1973-06-13,0.0160000007599592,observed
1973-06-14,0.0199999995529651,observed
1973-06-15,0.0160000007599592,observed
1973-06-16,0.0130000002682209,observed
1973-06-17,0.0130000002682209,observed
1973-06-18,0.0120000001043081,observed
1973-06-19,0.0109999999403953,observed
1973-06-20,0.0109999999403953,observed
1973-06-21,0.0109999999403953,observed
1973-06-22,0.0109999999403953,observed
1973-06-23,0.0120000001043081,observed
1973-06-24,0.0099999997764825,observed
1973-06-25,0.0089999996125698,observed
1973-06-26,0.0089999996125698,observed
1973-06-27,0.0089999996125698,observed
1973-06-28,0.0089999996125698,observed
1973-06-29,0.0089999996125698,observed
1973-06-30,0.0080000003799796,observed
1973-07-01,0.0080000003799796,observed
1973-07-02,0.0080000003799796,observed
1973-07-03,0.0070000002160668,observed
1973-07-04,0.0080000003799796,observed
1973-07-05,0.0080000003799796,observed
1973-07-06,0.0080000003799796,observed
1973-07-07,0.0070000002160668,observed
1973-07-08,0.0070000002160668,observed
1973-07-09,0.0070000002160668,observed
1973-07-10,0.0070000002160668,observed
1973-07-11,0.006000000052154,observed
1973-07-12,0.0070000002160668,observed
1973-07-13,0.006000000052154,observed
1973-07-14,0.0049999998882412,observed
1973-07-15,0.006000000052154,observed
1973-07-16,0.0070000002160668,observed
1973-07-17,0.006000000052154,observed
1973-07-18,0.006000000052154,observed
1973-07-19,0.006000000052154,observed
1973-07-20,0.006000000052154,observed
1973-07-21,0.006000000052154,observed
1973-07-22,0.006000000052154,observed
1973-07-23,0.006000000052154,observed
1973-07-24,0.0049999998882412,observed
1973-07-25,0.0040000001899898,observed
1973-07-26,0.0049999998882412,observed
1973-07-27,0.0049999998882412,observed
1973-07-28,0.0040000001899898,observed
1973-07-29,0.0040000001899898,observed
1973-07-30,0.0049999998882412,observed
1973-07-31,0.0040000001899898,observed
1973-08-01,0.0040000001899898,observed
1973-08-02,0.003000000026077,observed
1973-08-03,0.003000000026077,observed
1973-08-04,0.0040000001899898,observed
1973-08-05,0.003000000026077,observed
1973-08-06,0.003000000026077,observed
1973-08-07,0.003000000026077,observed
1973-08-08,0.003000000026077,observed
1973-08-09,0.003000000026077,observed
1973-08-10,0.003000000026077,observed
1973-08-11,0.003000000026077,observed
1973-08-12,0.003000000026077,observed
1973-08-13,0.0020000000949949,observed
1973-08-14,0.003000000026077,observed
1973-08-15,0.003000000026077,observed
1973-08-16,0.003000000026077,observed
1973-08-17,0.003000000026077,observed
1973-08-18,0.003000000026077,observed
1973-08-19,0.003000000026077,observed
1973-08-20,0.0020000000949949,observed
1973-08-21,0.003000000026077,observed
1973-08-22,0.0020000000949949,observed
1973-08-23,0.0020000000949949,observed
1973-08-24,0.003000000026077,observed
1973-08-25,0.003000000026077,observed
1973-08-26,0.0020000000949949,observed
1973-08-27,0.0020000000949949,observed
1973-08-28,0.0020000000949949,observed
1973-08-29,0.0020000000949949,observed
1973-08-30,0.003000000026077,observed
1973-08-31,0.003000000026077,observed
1973-09-01,0.003000000026077,observed
1973-09-02,0.0020000000949949,observed
1973-09-03,0.0020000000949949,observed
1973-09-04,0.0020000000949949,observed
1973-09-05,0.0020000000949949,observed
1973-09-06,0.0020000000949949,observed
1973-09-07,0.0020000000949949,observed
1973-09-08,0.0020000000949949,observed
1973-09-09,0.0020000000949949,observed
1973-09-10,0.0020000000949949,observed
1973-09-11,0.0020000000949949,observed
1973-09-12,0.0020000000949949,observed
1973-09-13,0.0010000000474974,observed
1973-09-14,0.0020000000949949,observed
1973-09-15,0.0020000000949949,observed
1973-09-16,0.0020000000949949,observed
1973-09-17,0.0020000000949949,observed
1973-09-18,0.0020000000949949,observed
1973-09-19,0.0020000000949949,observed
1973-09-20,0.0020000000949949,observed
1973-09-21,0.0020000000949949,observed
1973-09-22,0.0020000000949949,observed
1973-09-23,0.003000000026077,observed
1973-09-24,0.0020000000949949,observed
1973-09-25,0.0020000000949949,observed
